9,1,25,8,8,11,11,11,11,46,46,46,46,46,46,46,1,4,46,4,4,4,1,1,1,1,1,1
IMAGE_WIDTH,IMAGE_HEIGHT,FACET_SIZE,DEFORMATION_COUNT,TEST_CASE,VARIANT,LWS0,LWS1,LWS_SUB,FACET_COUNT,DATASIZE,Total time [ms],Kernel time [ms],Status,Result Group
88,240,7,200,0,7,64,2,1,408,660,13.708,12.9,SUCCESS,-1
88,240,7,200,0,7,64,4,1,408,660,12.39,11.634,SUCCESS,-1
88,240,7,200,0,7,64,8,1,408,660,13.278,12.472,SUCCESS,-1
88,240,7,200,0,7,64,16,1,408,660,13.066,12.257,SUCCESS,-1
88,240,7,200,0,8,1,16,1,408,660,38.165,36.791,SUCCESS,-1
88,240,7,200,0,8,1,32,1,408,660,35.949,34.549,SUCCESS,-1
88,240,7,200,0,8,1,64,1,408,660,47.434,45.978,SUCCESS,-1
88,240,7,200,0,8,1,128,1,408,660,41.443,39.968,SUCCESS,-1
88,240,7,200,0,8,1,256,1,408,660,42.892,41.439,SUCCESS,-1
88,240,7,200,0,8,1,512,1,408,660,41.272,39.642,SUCCESS,-1
88,240,7,200,0,8,1,1024,1,408,660,42.542,41.123,SUCCESS,-1
88,240,7,200,0,8,2,8,1,408,660,42.625,41.226,SUCCESS,-1
88,240,7,200,0,8,2,16,1,408,660,35.645,34.272,SUCCESS,-1
88,240,7,200,0,8,2,32,1,408,660,42.83,41.301,SUCCESS,-1
88,240,7,200,0,8,2,64,1,408,660,42.197,40.523,SUCCESS,-1
88,240,7,200,0,8,2,128,1,408,660,38.805,37.374,SUCCESS,-1
88,240,7,200,0,8,2,256,1,408,660,40.945,39.619,SUCCESS,-1
88,240,7,200,0,8,2,512,1,408,660,45.473,43.996,SUCCESS,-1
88,240,7,200,0,8,4,4,1,408,660,37.288,36.069,SUCCESS,-1
88,240,7,200,0,8,4,8,1,408,660,39.672,38.334,SUCCESS,-1
88,240,7,200,0,8,4,16,1,408,660,35.75,34.405,SUCCESS,-1
88,240,7,200,0,8,4,32,1,408,660,38.391,36.908,SUCCESS,-1
88,240,7,200,0,8,4,64,1,408,660,36.845,35.447,SUCCESS,-1
88,240,7,200,0,8,4,128,1,408,660,38.157,36.779,SUCCESS,-1
88,240,7,200,0,8,4,256,1,408,660,39.714,38.039,SUCCESS,-1
88,240,7,200,0,8,8,2,1,408,660,38.463,37.319,SUCCESS,-1
88,240,7,200,0,8,8,4,1,408,660,39.38,37.801,SUCCESS,-1
88,240,7,200,0,8,8,8,1,408,660,40.199,38.736,SUCCESS,-1
88,240,7,200,0,8,8,16,1,408,660,38.78,37.387,SUCCESS,-1
88,240,7,200,0,8,8,32,1,408,660,42.062,40.595,SUCCESS,-1
88,240,7,200,0,8,8,64,1,408,660,50.687,49.173,SUCCESS,-1
88,240,7,200,0,8,8,128,1,408,660,48.287,46.836,SUCCESS,-1
88,240,7,200,0,8,16,1,1,408,660,40.624,38.518,SUCCESS,-1
88,240,7,200,0,8,16,2,1,408,660,41.574,40.269,SUCCESS,-1
88,240,7,200,0,8,16,4,1,408,660,39.343,38.012,SUCCESS,-1
88,240,7,200,0,8,16,8,1,408,660,44.75,43.329,SUCCESS,-1
88,240,7,200,0,8,16,16,1,408,660,42.448,40.832,SUCCESS,-1
88,240,7,200,0,8,16,32,1,408,660,41.161,39.741,SUCCESS,-1
88,240,7,200,0,8,16,64,1,408,660,43.268,41.879,SUCCESS,-1
88,240,7,200,0,8,32,1,1,408,660,39.854,38.698,SUCCESS,-1
88,240,7,200,0,8,32,2,1,408,660,47.712,46.513,SUCCESS,-1
88,240,7,200,0,8,32,4,1,408,660,40.855,39.461,SUCCESS,-1
88,240,7,200,0,8,32,8,1,408,660,41.715,40.243,SUCCESS,-1
88,240,7,200,0,8,32,16,1,408,660,43.965,42.516,SUCCESS,-1
88,240,7,200,0,8,32,32,1,408,660,45.236,43.604,SUCCESS,-1
88,240,7,200,0,8,64,1,1,408,660,46.493,45.072,SUCCESS,-1
88,240,7,200,0,8,64,2,1,408,660,40.281,39.002,SUCCESS,-1
88,240,7,200,0,8,64,4,1,408,660,40.3,38.906,SUCCESS,-1
88,240,7,200,0,8,64,8,1,408,660,45.647,44.18,SUCCESS,-1
88,240,7,200,0,8,64,16,1,408,660,41.731,40.317,SUCCESS,-1
88,240,7,200,0,9,1,16,1,408,660,41.688,40.207,SUCCESS,-1
88,240,7,200,0,9,1,32,1,408,660,36.966,35.474,SUCCESS,-1
88,240,7,200,0,9,1,64,1,408,660,42.485,41.012,SUCCESS,-1
88,240,7,200,0,9,1,128,1,408,660,43.541,42.088,SUCCESS,-1
88,240,7,200,0,9,1,256,1,408,660,43.925,42.406,SUCCESS,-1
88,240,7,200,0,9,1,512,1,408,660,35.616,34.239,SUCCESS,-1
88,240,7,200,0,9,1,1024,1,408,660,42.01,40.632,SUCCESS,-1
88,240,7,200,0,9,2,8,1,408,660,40.654,39.334,SUCCESS,-1
