32,1,28,46,46,46,4,46,46,46,4,46,46,46,4,46,46,46,4,46,46,46,4,46,46,46,4,46,46,46,4
IMAGE_WIDTH,IMAGE_HEIGHT,FACET_SIZE,FACET_COUNT,DEFORMATION_COUNT,TEST_CASE,VARIANT,LWS0,LWS1,LWS_SUB,DATASIZE,Total time [ms],Kernel time [ms],Status,Result Group
88,240,7,408,10,0,6,32,16,1,443,65.392,2.441,SUCCESS,-2
88,240,7,408,10,0,6,32,32,1,443,64.898,2.445,SUCCESS,-2
88,240,7,408,10,0,6,64,1,1,443,63.603,2.109,SUCCESS,-2
88,240,7,408,10,0,6,64,2,1,443,64.852,2.263,SUCCESS,-2
88,240,7,408,10,0,6,64,4,1,443,66.182,2.376,SUCCESS,-2
88,240,7,408,10,0,6,64,8,1,443,64.619,2.173,SUCCESS,-2
88,240,7,408,10,0,6,64,16,1,443,65.829,2.602,SUCCESS,-2
88,240,7,408,10,0,7,128,1,1,443,65.329,2.341,SUCCESS,-2
88,240,7,408,10,0,7,256,1,1,443,66.446,2.673,SUCCESS,-2
88,240,7,408,10,0,7,512,1,1,443,67.528,3.369,SUCCESS,-2
88,240,7,408,10,0,7,1024,1,1,443,72.414,4.473,SUCCESS,-2
88,240,7,408,10,0,8,1,16,1,214,2.556,2.078,SUCCESS,-2
88,240,7,408,10,0,8,1,32,1,214,2.689,2.186,SUCCESS,-2
88,240,7,408,10,0,8,1,64,1,214,2.578,2.15,SUCCESS,-2
88,240,7,408,10,0,8,1,128,1,214,2.519,2.097,SUCCESS,-2
88,240,7,408,10,0,8,1,256,1,214,2.556,2.102,SUCCESS,-2
88,240,7,408,10,0,8,1,512,1,214,3.219,2.764,SUCCESS,-2
88,240,7,408,10,0,8,1,1024,1,214,2.527,2.104,SUCCESS,-2
88,240,7,408,10,0,8,2,8,1,214,2.506,2.083,SUCCESS,-2
88,240,7,408,10,0,8,2,16,1,214,2.534,2.083,SUCCESS,-2
