1,1,25,8,8,11,11,11,11,46,46,46,46,46,46,46,1,4,46,4,4,4,1,1,1,1,1,1
IMAGE_WIDTH,IMAGE_HEIGHT,FACET_SIZE,DEFORMATION_COUNT,TEST_CASE,VARIANT,LWS0,LWS1,LWS_SUB,FACET_COUNT,DATASIZE,Total time [ms],Kernel time [ms],Status,Result Group
128,96,21,100,0,9,64,8,1,24,194,12.016,10.87,SUCCESS,-1
128,96,21,100,0,9,64,16,1,24,194,16.114,14.785,SUCCESS,-1
128,96,21,100,0,10,1,16,1,24,194,12.62,11.208,SUCCESS,-1
128,96,21,100,0,10,1,32,1,24,194,12.657,11.498,SUCCESS,-1
128,96,21,100,0,10,1,64,1,24,194,12.509,11.353,SUCCESS,-1
128,96,21,100,0,10,1,128,1,24,194,13.011,11.786,SUCCESS,-1
128,96,21,100,0,10,1,256,1,24,194,12.872,11.684,SUCCESS,-1
128,96,21,100,0,10,1,512,1,24,194,14.604,13.362,SUCCESS,-1
128,96,21,100,0,10,1,1024,1,24,194,13.008,11.854,SUCCESS,-1
128,96,21,100,0,10,2,8,1,24,194,12.897,11.748,SUCCESS,-1
128,96,21,100,0,10,2,16,1,24,194,13.304,12.164,SUCCESS,-1
128,96,21,100,0,10,2,32,1,24,194,13.6,12.343,SUCCESS,-1
128,96,21,100,0,10,2,64,1,24,194,13.325,12.118,SUCCESS,-1
128,96,21,100,0,10,2,128,1,24,194,12.686,11.525,SUCCESS,-1
128,96,21,100,0,10,2,256,1,24,194,13.198,12.003,SUCCESS,-1
128,96,21,100,0,10,2,512,1,24,194,13.769,12.518,SUCCESS,-1
128,96,21,100,0,10,4,4,1,24,194,12.789,11.66,SUCCESS,-1
128,96,21,100,0,10,4,8,1,24,194,12.823,11.654,SUCCESS,-1
128,96,21,100,0,10,4,16,1,24,194,12.988,11.684,SUCCESS,-1
128,96,21,100,0,10,4,32,1,24,194,13.98,12.773,SUCCESS,-1
128,96,21,100,0,10,4,64,1,24,194,15.946,14.751,SUCCESS,-1
128,96,21,100,0,10,4,128,1,24,194,17.807,16.564,SUCCESS,-1
128,96,21,100,0,10,4,256,1,24,194,16.511,15.327,SUCCESS,-1
128,96,21,100,0,10,8,2,1,24,194,11.293,10.123,SUCCESS,-1
128,96,21,100,0,10,8,4,1,24,194,11.065,9.936,SUCCESS,-1
128,96,21,100,0,10,8,8,1,24,194,11.61,10.413,SUCCESS,-1
128,96,21,100,0,10,8,16,1,24,194,13.269,12.117,SUCCESS,-1
128,96,21,100,0,10,8,32,1,24,194,13.649,12.463,SUCCESS,-1
128,96,21,100,0,10,8,64,1,24,194,14.747,13.528,SUCCESS,-1
128,96,21,100,0,10,8,128,1,24,194,15.158,14.012,SUCCESS,-1
128,96,21,100,0,10,16,1,1,24,194,11.321,10.081,SUCCESS,-1
128,96,21,100,0,10,16,2,1,24,194,11.47,10.25,SUCCESS,-1
128,96,21,100,0,10,16,4,1,24,194,11.465,10.334,SUCCESS,-1
128,96,21,100,0,10,16,8,1,24,194,11.541,10.353,SUCCESS,-1
128,96,21,100,0,10,16,16,1,24,194,13.409,12.22,SUCCESS,-1
128,96,21,100,0,10,16,32,1,24,194,13.552,12.394,SUCCESS,-1
128,96,21,100,0,10,16,64,1,24,194,20.112,18.972,SUCCESS,-1
128,96,21,100,0,10,32,1,1,24,194,10.982,9.772,SUCCESS,-1
128,96,21,100,0,10,32,2,1,24,194,11.383,10.157,SUCCESS,-1
128,96,21,100,0,10,32,4,1,24,194,12.234,10.894,SUCCESS,-1
128,96,21,100,0,10,32,8,1,24,194,12.103,10.912,SUCCESS,-1
128,96,21,100,0,10,32,16,1,24,194,13.69,12.529,SUCCESS,-1
128,96,21,100,0,10,32,32,1,24,194,13.6,12.464,SUCCESS,-1
128,96,21,100,0,10,64,1,1,24,194,11.935,10.651,SUCCESS,-1
128,96,21,100,0,10,64,2,1,24,194,11.379,10.105,SUCCESS,-1
128,96,21,100,0,10,64,4,1,24,194,11.996,10.846,SUCCESS,-1
128,96,21,100,0,10,64,8,1,24,194,12.1,10.917,SUCCESS,-1
128,96,21,100,0,10,64,16,1,24,194,14.403,12.673,SUCCESS,-1
128,96,21,100,0,11,1,16,1,24,194,11.241,10.042,SUCCESS,-1
128,96,21,100,0,11,1,32,1,24,194,11.076,9.89,SUCCESS,-1
128,96,21,100,0,11,1,64,1,24,194,12.073,10.926,SUCCESS,-1
128,96,21,100,0,11,1,128,1,24,194,11.835,10.639,SUCCESS,-1
128,96,21,100,0,11,1,256,1,24,194,13.885,12.616,SUCCESS,-1
128,96,21,100,0,11,1,512,1,24,194,12.12,10.952,SUCCESS,-1
128,96,21,100,0,11,1,1024,1,24,194,11.926,10.732,SUCCESS,-1
128,96,21,100,0,11,2,8,1,24,194,12.045,10.842,SUCCESS,-1
128,96,21,100,0,11,2,16,1,24,194,11.137,10.037,SUCCESS,-1
128,96,21,100,0,11,2,32,1,24,194,14.559,13.333,SUCCESS,-1
128,96,21,100,0,11,2,64,1,24,194,14.46,13.287,SUCCESS,-1
128,96,21,100,0,11,2,128,1,24,194,13.767,12.6,SUCCESS,-1
128,96,21,100,0,11,2,256,1,24,194,13.953,12.767,SUCCESS,-1
128,96,21,100,0,11,2,512,1,24,194,19.126,17.682,SUCCESS,-1
128,96,21,100,0,11,4,4,1,24,194,11.784,10.592,SUCCESS,-1
128,96,21,100,0,11,4,8,1,24,194,12.452,11.34,SUCCESS,-1
128,96,21,100,0,11,4,16,1,24,194,14.353,13.17,SUCCESS,-1
128,96,21,100,0,11,4,32,1,24,194,12.631,11.489,SUCCESS,-1
128,96,21,100,0,11,4,64,1,24,194,13.25,12.115,SUCCESS,-1
128,96,21,100,0,11,4,128,1,24,194,15.743,14.466,SUCCESS,-1
128,96,21,100,0,11,4,256,1,24,194,15.826,14.578,SUCCESS,-1
128,96,21,100,0,11,8,2,1,24,194,18.117,16.978,SUCCESS,-1
128,96,21,100,0,11,8,4,1,24,194,29.13,27.925,SUCCESS,-1
128,96,21,100,0,11,8,8,1,24,194,26.036,24.814,SUCCESS,-1
128,96,21,100,0,11,8,16,1,24,194,25.652,24.468,SUCCESS,-1
128,96,21,100,0,11,8,32,1,24,194,30.067,28.877,SUCCESS,-1
128,96,21,100,0,11,8,64,1,24,194,37.361,36.154,SUCCESS,-1
128,96,21,100,0,11,8,128,1,24,194,31.003,29.862,SUCCESS,-1
128,96,21,100,0,11,16,1,1,24,194,24.145,23.031,SUCCESS,-1
128,96,21,100,0,11,16,2,1,24,194,19.131,17.912,SUCCESS,-1
128,96,21,100,0,11,16,4,1,24,194,19.008,17.838,SUCCESS,-1
128,96,21,100,0,11,16,8,1,24,194,25.132,23.952,SUCCESS,-1
128,96,21,100,0,11,16,16,1,24,194,25.79,24.651,SUCCESS,-1
128,96,21,100,0,11,16,32,1,24,194,26.23,25.061,SUCCESS,-1
128,96,21,100,0,11,16,64,1,24,194,39.719,38.556,SUCCESS,-1
128,96,21,100,0,11,32,1,1,24,194,20.839,19.654,SUCCESS,-1
128,96,21,100,0,11,32,2,1,24,194,24.512,23.387,SUCCESS,-1
128,96,21,100,0,11,32,4,1,24,194,22.031,20.829,SUCCESS,-1
128,96,21,100,0,11,32,8,1,24,194,25.891,24.733,SUCCESS,-1
128,96,21,100,0,11,32,16,1,24,194,22.177,21.007,SUCCESS,-1
128,96,21,100,0,11,32,32,1,24,194,31.667,30.427,SUCCESS,-1
128,96,21,100,0,11,64,1,1,24,194,20.034,18.839,SUCCESS,-1
128,96,21,100,0,11,64,2,1,24,194,24.332,23.217,SUCCESS,-1
128,96,21,100,0,11,64,4,1,24,194,26.284,25.154,SUCCESS,-1
128,96,21,100,0,11,64,8,1,24,194,22.686,21.548,SUCCESS,-1
128,96,21,100,0,11,64,16,1,24,194,22.704,21.463,SUCCESS,-1
