64,1,25,8,8,11,11,11,11,46,46,46,46,46,46,46,1,4,46,4,4,4,1,1,1,1,1,1
IMAGE_WIDTH,IMAGE_HEIGHT,FACET_SIZE,DEFORMATION_COUNT,TEST_CASE,VARIANT,LWS0,LWS1,LWS_SUB,FACET_COUNT,DATASIZE,Total time [ms],Kernel time [ms],Status,Result Group
128,96,9,100,0,8,2,256,1,140,247,13.865,12.771,SUCCESS,-1
128,96,9,100,0,8,2,512,1,140,247,13.22,12.085,SUCCESS,-1
128,96,9,100,0,8,4,4,1,140,247,13.215,12.154,SUCCESS,-1
128,96,9,100,0,8,4,8,1,140,247,12.862,11.802,SUCCESS,-1
128,96,9,100,0,8,4,16,1,140,247,12.384,11.235,SUCCESS,-1
128,96,9,100,0,8,4,32,1,140,247,13.234,12.171,SUCCESS,-1
128,96,9,100,0,8,4,64,1,140,247,13.175,12.082,SUCCESS,-1
128,96,9,100,0,8,4,128,1,140,247,13.211,12.086,SUCCESS,-1
128,96,9,100,0,8,4,256,1,140,247,13.599,12.514,SUCCESS,-1
128,96,9,100,0,8,8,2,1,140,247,11.684,10.592,SUCCESS,-1
128,96,9,100,0,8,8,4,1,140,247,17.676,10.742,SUCCESS,-1
128,96,9,100,0,8,8,8,1,140,247,12.201,10.805,SUCCESS,-1
128,96,9,100,0,8,8,16,1,140,247,11.884,10.77,SUCCESS,-1
128,96,9,100,0,8,8,32,1,140,247,12.669,11.523,SUCCESS,-1
128,96,9,100,0,8,8,64,1,140,247,12.373,11.198,SUCCESS,-1
128,96,9,100,0,8,8,128,1,140,247,12.913,11.844,SUCCESS,-1
128,96,9,100,0,8,16,1,1,140,247,13.106,10.637,SUCCESS,-1
128,96,9,100,0,8,16,2,1,140,247,11.676,10.481,SUCCESS,-1
128,96,9,100,0,8,16,4,1,140,247,11.622,10.551,SUCCESS,-1
128,96,9,100,0,8,16,8,1,140,247,11.663,10.564,SUCCESS,-1
128,96,9,100,0,8,16,16,1,140,247,12.306,11.155,SUCCESS,-1
128,96,9,100,0,8,16,32,1,140,247,12.329,11.165,SUCCESS,-1
128,96,9,100,0,8,16,64,1,140,247,12.267,11.179,SUCCESS,-1
128,96,9,100,0,8,32,1,1,140,247,11.688,10.551,SUCCESS,-1
128,96,9,100,0,8,32,2,1,140,247,11.651,10.564,SUCCESS,-1
128,96,9,100,0,8,32,4,1,140,247,11.856,10.778,SUCCESS,-1
128,96,9,100,0,8,32,8,1,140,247,11.873,10.731,SUCCESS,-1
128,96,9,100,0,8,32,16,1,140,247,12.483,11.404,SUCCESS,-1
128,96,9,100,0,8,32,32,1,140,247,13.772,12.663,SUCCESS,-1
128,96,9,100,0,8,64,1,1,140,247,11.532,10.469,SUCCESS,-1
128,96,9,100,0,8,64,2,1,140,247,11.935,10.745,SUCCESS,-1
128,96,9,100,0,8,64,4,1,140,247,12.233,11.112,SUCCESS,-1
128,96,9,100,0,8,64,8,1,140,247,12.188,11.095,SUCCESS,-1
128,96,9,100,0,8,64,16,1,140,247,14.064,12.923,SUCCESS,-1
128,96,9,100,0,9,1,16,1,140,247,12.629,11.601,SUCCESS,-1
128,96,9,100,0,9,1,32,1,140,247,12.642,11.594,SUCCESS,-1
128,96,9,100,0,9,1,64,1,140,247,13.102,11.997,SUCCESS,-1
128,96,9,100,0,9,1,128,1,140,247,12.74,11.672,SUCCESS,-1
128,96,9,100,0,9,1,256,1,140,247,12.881,11.787,SUCCESS,-1
128,96,9,100,0,9,1,512,1,140,247,12.637,11.57,SUCCESS,-1
128,96,9,100,0,9,1,1024,1,140,247,12.802,11.725,SUCCESS,-1
128,96,9,100,0,9,2,8,1,140,247,12.659,11.594,SUCCESS,-1
128,96,9,100,0,9,2,16,1,140,247,12.654,11.598,SUCCESS,-1
128,96,9,100,0,9,2,32,1,140,247,13.401,12.259,SUCCESS,-1
128,96,9,100,0,9,2,64,1,140,247,12.811,11.609,SUCCESS,-1
128,96,9,100,0,9,2,128,1,140,247,12.824,11.759,SUCCESS,-1
128,96,9,100,0,9,2,256,1,140,247,13.582,12.433,SUCCESS,-1
128,96,9,100,0,9,2,512,1,140,247,12.852,11.761,SUCCESS,-1
128,96,9,100,0,9,4,4,1,140,247,11.576,10.501,SUCCESS,-1
128,96,9,100,0,9,4,8,1,140,247,13.043,11.834,SUCCESS,-1
128,96,9,100,0,9,4,16,1,140,247,13.078,11.939,SUCCESS,-1
128,96,9,100,0,9,4,32,1,140,247,12.88,11.757,SUCCESS,-1
128,96,9,100,0,9,4,64,1,140,247,12.886,11.773,SUCCESS,-1
128,96,9,100,0,9,4,128,1,140,247,13.308,12.173,SUCCESS,-1
128,96,9,100,0,9,4,256,1,140,247,12.884,11.788,SUCCESS,-1
128,96,9,100,0,9,8,2,1,140,247,11.454,10.335,SUCCESS,-1
128,96,9,100,0,9,8,4,1,140,247,12.746,11.601,SUCCESS,-1
128,96,9,100,0,9,8,8,1,140,247,11.614,10.528,SUCCESS,-1
128,96,9,100,0,9,8,16,1,140,247,12.28,11.099,SUCCESS,-1
128,96,9,100,0,9,8,32,1,140,247,11.819,10.531,SUCCESS,-1
128,96,9,100,0,9,8,64,1,140,247,12.097,11.001,SUCCESS,-1
128,96,9,100,0,9,8,128,1,140,247,12.742,11.65,SUCCESS,-1
128,96,9,100,0,9,16,1,1,140,247,11.5,10.395,SUCCESS,-1
128,96,9,100,0,9,16,2,1,140,247,11.79,10.412,SUCCESS,-1
128,96,9,100,0,9,16,4,1,140,247,11.481,10.402,SUCCESS,-1
128,96,9,100,0,9,16,8,1,140,247,11.947,10.852,SUCCESS,-1
128,96,9,100,0,9,16,16,1,140,247,12.15,11.079,SUCCESS,-1
128,96,9,100,0,9,16,32,1,140,247,11.749,10.684,SUCCESS,-1
128,96,9,100,0,9,16,64,1,140,247,12.329,11.259,SUCCESS,-1
128,96,9,100,0,9,32,1,1,140,247,11.845,10.738,SUCCESS,-1
128,96,9,100,0,9,32,2,1,140,247,11.756,10.627,SUCCESS,-1
128,96,9,100,0,9,32,4,1,140,247,12.015,10.833,SUCCESS,-1
128,96,9,100,0,9,32,8,1,140,247,11.676,10.585,SUCCESS,-1
128,96,9,100,0,9,32,16,1,140,247,11.74,10.706,SUCCESS,-1
128,96,9,100,0,9,32,32,1,140,247,12.138,10.935,SUCCESS,-1
128,96,9,100,0,9,64,1,1,140,247,11.966,10.546,SUCCESS,-1
128,96,9,100,0,9,64,2,1,140,247,11.64,10.543,SUCCESS,-1
128,96,9,100,0,9,64,4,1,140,247,11.809,10.685,SUCCESS,-1
128,96,9,100,0,9,64,8,1,140,247,11.698,10.653,SUCCESS,-1
128,96,9,100,0,9,64,16,1,140,247,12.009,10.959,SUCCESS,-1
128,96,9,100,0,10,1,16,1,140,247,12.399,11.34,SUCCESS,-1
128,96,9,100,0,10,1,32,1,140,247,13.229,12.112,SUCCESS,-1
128,96,9,100,0,10,1,64,1,140,247,12.862,11.794,SUCCESS,-1
128,96,9,100,0,10,1,128,1,140,247,13.256,12.143,SUCCESS,-1
128,96,9,100,0,10,1,256,1,140,247,13.023,11.865,SUCCESS,-1
128,96,9,100,0,10,1,512,1,140,247,13.338,12.186,SUCCESS,-1
128,96,9,100,0,10,1,1024,1,140,247,13.021,11.919,SUCCESS,-1
128,96,9,100,0,10,2,8,1,140,247,12.998,11.722,SUCCESS,-1
128,96,9,100,0,10,2,16,1,140,247,13.018,11.891,SUCCESS,-1
128,96,9,100,0,10,2,32,1,140,247,13.105,11.909,SUCCESS,-1
128,96,9,100,0,10,2,64,1,140,247,12.905,11.751,SUCCESS,-1
128,96,9,100,0,10,2,128,1,140,247,13.194,12.055,SUCCESS,-1
128,96,9,100,0,10,2,256,1,140,247,13.244,12.094,SUCCESS,-1
128,96,9,100,0,10,2,512,1,140,247,13.26,12.096,SUCCESS,-1
128,96,9,100,0,10,4,4,1,140,247,12.943,11.814,SUCCESS,-1
128,96,9,100,0,10,4,8,1,140,247,13.016,11.859,SUCCESS,-1
128,96,9,100,0,10,4,16,1,140,247,13.42,12.23,SUCCESS,-1
128,96,9,100,0,10,4,32,1,140,247,13.051,11.952,SUCCESS,-1
128,96,9,100,0,10,4,64,1,140,247,13.607,12.488,SUCCESS,-1
128,96,9,100,0,10,4,128,1,140,247,13.133,12.033,SUCCESS,-1
128,96,9,100,0,10,4,256,1,140,247,13.18,12,SUCCESS,-1
128,96,9,100,0,10,8,2,1,140,247,11.833,10.702,SUCCESS,-1
128,96,9,100,0,10,8,4,1,140,247,11.685,10.514,SUCCESS,-1
128,96,9,100,0,10,8,8,1,140,247,11.667,10.564,SUCCESS,-1
128,96,9,100,0,10,8,16,1,140,247,11.822,10.697,SUCCESS,-1
128,96,9,100,0,10,8,32,1,140,247,11.902,10.699,SUCCESS,-1
128,96,9,100,0,10,8,64,1,140,247,12.145,10.992,SUCCESS,-1
128,96,9,100,0,10,8,128,1,140,247,12.946,11.803,SUCCESS,-1
128,96,9,100,0,10,16,1,1,140,247,11.743,10.591,SUCCESS,-1
128,96,9,100,0,10,16,2,1,140,247,11.836,10.67,SUCCESS,-1
128,96,9,100,0,10,16,4,1,140,247,11.632,10.516,SUCCESS,-1
128,96,9,100,0,10,16,8,1,140,247,11.695,10.564,SUCCESS,-1
128,96,9,100,0,10,16,16,1,140,247,12.155,11.006,SUCCESS,-1
128,96,9,100,0,10,16,32,1,140,247,12.323,11.204,SUCCESS,-1
128,96,9,100,0,10,16,64,1,140,247,12.334,11.211,SUCCESS,-1
128,96,9,100,0,10,32,1,1,140,247,11.737,10.636,SUCCESS,-1
128,96,9,100,0,10,32,2,1,140,247,11.66,10.551,SUCCESS,-1
128,96,9,100,0,10,32,4,1,140,247,11.592,10.501,SUCCESS,-1
128,96,9,100,0,10,32,8,1,140,247,12.047,10.716,SUCCESS,-1
128,96,9,100,0,10,32,16,1,140,247,12.257,11.167,SUCCESS,-1
128,96,9,100,0,10,32,32,1,140,247,12.717,11.571,SUCCESS,-1
128,96,9,100,0,10,64,1,1,140,247,12.043,10.888,SUCCESS,-1
128,96,9,100,0,10,64,2,1,140,247,11.945,10.794,SUCCESS,-1
128,96,9,100,0,10,64,4,1,140,247,11.802,10.698,SUCCESS,-1
128,96,9,100,0,10,64,8,1,140,247,12.714,11.62,SUCCESS,-1
128,96,9,100,0,10,64,16,1,140,247,13.444,12.302,SUCCESS,-1
128,96,9,100,0,11,1,16,1,140,247,10.876,9.768,SUCCESS,-1
128,96,9,100,0,11,1,32,1,140,247,12.594,11.508,SUCCESS,-1
128,96,9,100,0,11,1,64,1,140,247,11.324,10.222,SUCCESS,-1
128,96,9,100,0,11,1,128,1,140,247,12.457,11.315,SUCCESS,-1
128,96,9,100,0,11,1,256,1,140,247,12.035,10.956,SUCCESS,-1
128,96,9,100,0,11,1,512,1,140,247,12.016,10.918,SUCCESS,-1
128,96,9,100,0,11,1,1024,1,140,247,12.452,11.369,SUCCESS,-1
128,96,9,100,0,11,2,8,1,140,247,12.388,11.126,SUCCESS,-1
128,96,9,100,0,11,2,16,1,140,247,12.427,11.341,SUCCESS,-1
128,96,9,100,0,11,2,32,1,140,247,12.561,11.434,SUCCESS,-1
128,96,9,100,0,11,2,64,1,140,247,12.36,11.2,SUCCESS,-1
128,96,9,100,0,11,2,128,1,140,247,12.635,11.542,SUCCESS,-1
128,96,9,100,0,11,2,256,1,140,247,12.532,11.497,SUCCESS,-1
128,96,9,100,0,11,2,512,1,140,247,12.69,11.512,SUCCESS,-1
128,96,9,100,0,11,4,4,1,140,247,12.394,11.281,SUCCESS,-1
128,96,9,100,0,11,4,8,1,140,247,12.087,10.983,SUCCESS,-1
128,96,9,100,0,11,4,16,1,140,247,12.764,11.446,SUCCESS,-1
128,96,9,100,0,11,4,32,1,140,247,12.63,11.518,SUCCESS,-1
128,96,9,100,0,11,4,64,1,140,247,12.558,11.472,SUCCESS,-1
128,96,9,100,0,11,4,128,1,140,247,12.914,11.707,SUCCESS,-1
128,96,9,100,0,11,4,256,1,140,247,12.694,11.593,SUCCESS,-1
128,96,9,100,0,11,8,2,1,140,247,21.24,20.152,SUCCESS,-1
128,96,9,100,0,11,8,4,1,140,247,24.748,23.634,SUCCESS,-1
128,96,9,100,0,11,8,8,1,140,247,25.675,24.501,SUCCESS,-1
128,96,9,100,0,11,8,16,1,140,247,25.552,24.451,SUCCESS,-1
128,96,9,100,0,11,8,32,1,140,247,24.194,22.943,SUCCESS,-1
128,96,9,100,0,11,8,64,1,140,247,26.713,25.586,SUCCESS,-1
128,96,9,100,0,11,8,128,1,140,247,25.347,24.189,SUCCESS,-1
128,96,9,100,0,11,16,1,1,140,247,24.344,23.245,SUCCESS,-1
128,96,9,100,0,11,16,2,1,140,247,18.72,17.664,SUCCESS,-1
128,96,9,100,0,11,16,4,1,140,247,21.374,20.271,SUCCESS,-1
128,96,9,100,0,11,16,8,1,140,247,25.03,23.936,SUCCESS,-1
128,96,9,100,0,11,16,16,1,140,247,24.281,23.141,SUCCESS,-1
128,96,9,100,0,11,16,32,1,140,247,23.079,22.042,SUCCESS,-1
128,96,9,100,0,11,16,64,1,140,247,24.383,23.264,SUCCESS,-1
128,96,9,100,0,11,32,1,1,140,247,23.044,21.912,SUCCESS,-1
128,96,9,100,0,11,32,2,1,140,247,18.934,17.849,SUCCESS,-1
128,96,9,100,0,11,32,4,1,140,247,21.576,20.499,SUCCESS,-1
128,96,9,100,0,11,32,8,1,140,247,22.376,21.255,SUCCESS,-1
128,96,9,100,0,11,32,16,1,140,247,21.34,20.236,SUCCESS,-1
128,96,9,100,0,11,32,32,1,140,247,25.056,23.984,SUCCESS,-1
128,96,9,100,0,11,64,1,1,140,247,22.955,21.885,SUCCESS,-1
128,96,9,100,0,11,64,2,1,140,247,25.516,24.466,SUCCESS,-1
128,96,9,100,0,11,64,4,1,140,247,26.035,24.82,SUCCESS,-1
128,96,9,100,0,11,64,8,1,140,247,22.297,21.175,SUCCESS,-1
