18,1,15,8,8,10,10,10,10,39,39,39,39,39,39,39,39,39
IMAGE_WIDTH,IMAGE_HEIGHT,FACET_SIZE,DEFORMATION_COUNT,TEST_CASE,VARIANT,LWS0,LWS1,FACET_COUNT,DATASIZE,Total time [ms],Kernel time [ms],Status,Result Group
128,96,9,100,0,7,1,256,140,247,33.142,30.139,SUCCESS,-1
128,96,9,100,0,7,1,512,140,247,32.057,28.989,SUCCESS,-1
128,96,9,100,0,7,2,8,140,247,38.773,34.44,SUCCESS,-1
128,96,9,100,0,7,2,16,140,247,38.123,33.824,SUCCESS,-1
128,96,9,100,0,7,2,32,140,247,3.191,-0,FAIL,0
128,96,9,100,0,7,2,64,140,247,35.966,32.326,SUCCESS,-1
128,96,9,100,0,7,2,128,140,247,28.042,25.133,SUCCESS,-1
128,96,9,100,0,7,2,256,140,247,32.423,29.325,SUCCESS,-1
128,96,9,100,0,7,4,4,140,247,41.059,36.721,SUCCESS,-1
128,96,9,100,0,7,4,8,140,247,40.6,36.042,SUCCESS,-1
128,96,9,100,0,7,4,16,140,247,39.481,34.992,SUCCESS,-1
128,96,9,100,0,7,4,32,140,247,42.111,34.086,SUCCESS,-1
128,96,9,100,0,7,4,64,140,247,37.163,33.712,SUCCESS,-1
128,96,9,100,0,7,4,128,140,247,31.809,28.725,SUCCESS,-1
128,96,9,100,0,7,8,2,140,247,43.717,38.951,SUCCESS,-1
128,96,9,100,0,7,8,4,140,247,42.455,38.488,SUCCESS,-1
128,96,9,100,0,7,8,8,140,247,41.35,37.002,SUCCESS,-1
128,96,9,100,0,7,8,16,140,247,40.623,35.814,SUCCESS,-1
128,96,9,100,0,7,8,32,140,247,38.972,35.103,SUCCESS,-1
128,96,9,100,0,7,8,64,140,247,38.4,33.678,SUCCESS,-1
128,96,9,100,0,7,16,1,140,247,52.84,42.847,SUCCESS,-1
128,96,9,100,0,7,16,2,140,247,47.014,42.652,SUCCESS,-1
128,96,9,100,0,7,16,4,140,247,45.565,41.373,SUCCESS,-1
128,96,9,100,0,7,16,8,140,247,43.497,39.092,SUCCESS,-1
128,96,9,100,0,7,16,16,140,247,42.717,38.158,SUCCESS,-1
128,96,9,100,0,7,16,32,140,247,41.545,37.47,SUCCESS,-1
128,96,9,100,0,7,32,1,140,247,47.332,42.878,SUCCESS,-1
128,96,9,100,0,7,32,2,140,247,48.906,43.187,SUCCESS,-1
128,96,9,100,0,7,32,4,140,247,47.061,41.463,SUCCESS,-1
128,96,9,100,0,7,32,8,140,247,46.764,40.472,SUCCESS,-1
128,96,9,100,0,7,32,16,140,247,42.759,38.299,SUCCESS,-1
128,96,9,100,0,7,64,1,140,247,47.709,43.065,SUCCESS,-1
128,96,9,100,0,7,64,2,140,247,47.334,43.236,SUCCESS,-1
128,96,9,100,0,7,64,4,140,247,40.278,35.614,SUCCESS,-1
128,96,9,100,0,7,64,8,140,247,41.298,36.6,SUCCESS,-1
128,96,9,100,0,8,1,16,140,247,37.102,32.322,SUCCESS,-14
128,96,9,100,0,8,1,32,140,247,35.768,31.861,SUCCESS,-14
128,96,9,100,0,8,1,64,140,247,33.481,30.009,SUCCESS,-14
128,96,9,100,0,8,1,128,140,247,33.635,29.889,SUCCESS,-14
128,96,9,100,0,8,1,256,140,247,33.361,29.497,SUCCESS,-14
128,96,9,100,0,8,1,512,140,247,32.518,28.779,SUCCESS,-14
128,96,9,100,0,8,2,8,140,247,36.446,32.753,SUCCESS,-14
128,96,9,100,0,8,2,16,140,247,35.969,32.445,SUCCESS,-14
128,96,9,100,0,8,2,32,140,247,36.003,32.222,SUCCESS,-14
128,96,9,100,0,8,2,64,140,247,34.847,31.365,SUCCESS,-14
128,96,9,100,0,8,2,128,140,247,26.957,23.446,SUCCESS,-14
128,96,9,100,0,8,2,256,140,247,32.191,28.851,SUCCESS,-14
128,96,9,100,0,8,4,4,140,247,37.563,33.746,SUCCESS,-14
128,96,9,100,0,8,4,8,140,247,36.745,33.325,SUCCESS,-14
128,96,9,100,0,8,4,16,140,247,36.608,32.868,SUCCESS,-14
128,96,9,100,0,8,4,32,140,247,36.081,32.486,SUCCESS,-14
128,96,9,100,0,8,4,64,140,247,35.88,32.251,SUCCESS,-14
128,96,9,100,0,8,4,128,140,247,31.514,27.73,SUCCESS,-14
128,96,9,100,0,8,8,2,140,247,39.284,34.964,SUCCESS,-14
128,96,9,100,0,8,8,4,140,247,38.113,34.52,SUCCESS,-14
128,96,9,100,0,8,8,8,140,247,37.491,33.537,SUCCESS,-14
128,96,9,100,0,8,8,16,140,247,36.646,32.893,SUCCESS,-14
128,96,9,100,0,8,8,32,140,247,36.322,32.554,SUCCESS,-14
128,96,9,100,0,8,8,64,140,247,35.48,32.059,SUCCESS,-14
128,96,9,100,0,8,16,1,140,247,47.322,37.828,SUCCESS,14
128,96,9,100,0,8,16,2,140,247,41.515,37.354,SUCCESS,-14
128,96,9,100,0,8,16,4,140,247,39.474,35.974,SUCCESS,-14
128,96,9,100,0,8,16,8,140,247,38.05,34.498,SUCCESS,-14
128,96,9,100,0,8,16,16,140,247,39.62,34.235,SUCCESS,-14
128,96,9,100,0,8,16,32,140,247,38.689,33.62,SUCCESS,-14
128,96,9,100,0,8,32,1,140,247,42.006,37.633,SUCCESS,-14
128,96,9,100,0,8,32,2,140,247,41,37.26,SUCCESS,-14
128,96,9,100,0,8,32,4,140,247,40.262,36.571,SUCCESS,-14
128,96,9,100,0,8,32,8,140,247,40.139,35.049,SUCCESS,-14
128,96,9,100,0,8,32,16,140,247,37.815,33.325,SUCCESS,-14
128,96,9,100,0,8,64,1,140,247,41.445,37.344,SUCCESS,-14
128,96,9,100,0,8,64,2,140,247,41.829,37.283,SUCCESS,-14
128,96,9,100,0,8,64,4,140,247,33.488,29.478,SUCCESS,-14
128,96,9,100,0,8,64,8,140,247,34.086,30.595,SUCCESS,-14
128,96,9,100,0,9,1,16,140,247,57.557,51.856,SUCCESS,-14
128,96,9,100,0,9,1,32,140,247,57.501,51.609,SUCCESS,-14
128,96,9,100,0,9,1,64,140,247,54.604,50.14,SUCCESS,-14
128,96,9,100,0,9,1,128,140,247,55.725,49.836,SUCCESS,-14
128,96,9,100,0,9,1,256,140,247,56.526,49.912,SUCCESS,-14
128,96,9,100,0,9,1,512,140,247,54.649,48.727,SUCCESS,-14
128,96,9,100,0,9,2,8,140,247,58.686,52.936,SUCCESS,-14
128,96,9,100,0,9,2,16,140,247,59.789,52.622,SUCCESS,-14
128,96,9,100,0,9,2,32,140,247,58.039,52.123,SUCCESS,-14
128,96,9,100,0,9,2,64,140,247,57.358,51.491,SUCCESS,-14
128,96,9,100,0,9,2,128,140,247,46.65,40.737,SUCCESS,-14
128,96,9,100,0,9,2,256,140,247,51.076,45.071,SUCCESS,-14
128,96,9,100,0,9,4,4,140,247,59.509,53.856,SUCCESS,-14
128,96,9,100,0,9,4,8,140,247,58.12,52.352,SUCCESS,-14
128,96,9,100,0,9,4,16,140,247,59.175,52.929,SUCCESS,-14
128,96,9,100,0,9,4,32,140,247,58.34,52.514,SUCCESS,-14
128,96,9,100,0,9,4,64,140,247,59.503,52.227,SUCCESS,-14
128,96,9,100,0,9,4,128,140,247,53.243,47.059,SUCCESS,-14
128,96,9,100,0,9,8,2,140,247,61.101,54.667,SUCCESS,-14
128,96,9,100,0,9,8,4,140,247,60.104,54.515,SUCCESS,-14
128,96,9,100,0,9,8,8,140,247,59.121,53.242,SUCCESS,-14
128,96,9,100,0,9,8,16,140,247,58.129,52.638,SUCCESS,-14
128,96,9,100,0,9,8,32,140,247,59.717,52.073,SUCCESS,-14
128,96,9,100,0,9,8,64,140,247,55.728,51.246,SUCCESS,-14
128,96,9,100,0,9,16,1,140,247,68.932,57.221,SUCCESS,-14
128,96,9,100,0,9,16,2,140,247,63.716,55.885,SUCCESS,-14
128,96,9,100,0,9,16,4,140,247,60.83,55.162,SUCCESS,-14
128,96,9,100,0,9,16,8,140,247,59.329,53.649,SUCCESS,-14
128,96,9,100,0,9,16,16,140,247,58.95,53.219,SUCCESS,-14
128,96,9,100,0,9,16,32,140,247,58.443,53,SUCCESS,-14
128,96,9,100,0,9,32,1,140,247,66.468,56.838,SUCCESS,-14
128,96,9,100,0,9,32,2,140,247,60.686,56.522,SUCCESS,-14
128,96,9,100,0,9,32,4,140,247,61.017,55.279,SUCCESS,-14
128,96,9,100,0,9,32,8,140,247,60.121,54.091,SUCCESS,-14
128,96,9,100,0,9,32,16,140,247,59.492,52.336,SUCCESS,-14
128,96,9,100,0,9,64,1,140,247,66.002,56.744,SUCCESS,-14
128,96,9,100,0,9,64,2,140,247,61.996,56.217,SUCCESS,-14
128,96,9,100,0,9,64,4,140,247,51.304,45.742,SUCCESS,-14
128,96,9,100,0,9,64,8,140,247,52.948,47.349,SUCCESS,-14
128,96,9,100,0,10,1,16,140,247,45.545,36.022,SUCCESS,-14
128,96,9,100,0,10,1,32,140,247,40.379,35.698,SUCCESS,-14
128,96,9,100,0,10,1,64,140,247,38.7,33.522,SUCCESS,-14
128,96,9,100,0,10,1,128,140,247,37.009,33.447,SUCCESS,-14
128,96,9,100,0,10,1,256,140,247,37.548,33.115,SUCCESS,-14
128,96,9,100,0,10,1,512,140,247,37.046,32.283,SUCCESS,-14
128,96,9,100,0,10,2,8,140,247,42.553,36.549,SUCCESS,-14
128,96,9,100,0,10,2,16,140,247,42.16,36.36,SUCCESS,-14
128,96,9,100,0,10,2,32,140,247,41.488,35.767,SUCCESS,-14
128,96,9,100,0,10,2,64,140,247,40.251,34.948,SUCCESS,-14
128,96,9,100,0,10,2,128,140,247,30.144,25.471,SUCCESS,-14
128,96,9,100,0,10,2,256,140,247,37.421,32.335,SUCCESS,-14
128,96,9,100,0,10,4,4,140,247,44.304,37.729,SUCCESS,-14
128,96,9,100,0,10,4,8,140,247,3.668,-0,FAIL,0
128,96,9,100,0,10,4,16,140,247,42.675,36.826,SUCCESS,-14
128,96,9,100,0,10,4,32,140,247,39.814,36.41,SUCCESS,-14
128,96,9,100,0,10,4,64,140,247,40.289,36.175,SUCCESS,-14
128,96,9,100,0,10,4,128,140,247,36.642,31.102,SUCCESS,-14
128,96,9,100,0,10,8,2,140,247,48.647,39.141,SUCCESS,-14
128,96,9,100,0,10,8,4,140,247,44.187,38.374,SUCCESS,-14
128,96,9,100,0,10,8,8,140,247,47.279,37.687,SUCCESS,-14
128,96,9,100,0,10,8,16,140,247,41.307,36.709,SUCCESS,-14
128,96,9,100,0,10,8,32,140,247,41.061,36.243,SUCCESS,-14
128,96,9,100,0,10,8,64,140,247,40.303,35.391,SUCCESS,-14
128,96,9,100,0,10,16,1,140,247,53.028,42.432,SUCCESS,-14
128,96,9,100,0,10,16,2,140,247,51.017,41.572,SUCCESS,-14
128,96,9,100,0,10,16,4,140,247,47.649,40.146,SUCCESS,-14
128,96,9,100,0,10,16,8,140,247,43.062,38.542,SUCCESS,-14
128,96,9,100,0,10,16,16,140,247,42.818,38.155,SUCCESS,-14
128,96,9,100,0,10,16,32,140,247,42.618,37.766,SUCCESS,-14
128,96,9,100,0,10,32,1,140,247,53.22,41.858,SUCCESS,-14
128,96,9,100,0,10,32,2,140,247,48.988,41.606,SUCCESS,-14
128,96,9,100,0,10,32,4,140,247,45.137,39.07,SUCCESS,-14
128,96,9,100,0,10,32,8,140,247,47.795,38.791,SUCCESS,-14
128,96,9,100,0,10,32,16,140,247,41.678,37.18,SUCCESS,-14
128,96,9,100,0,10,64,1,140,247,51.378,41.693,SUCCESS,-14
128,96,9,100,0,10,64,2,140,247,47.046,41.132,SUCCESS,-14
128,96,9,100,0,10,64,4,140,247,38.365,32.357,SUCCESS,-14
128,96,9,100,0,10,64,8,140,247,42.159,33.639,SUCCESS,-14
128,96,9,100,0,11,1,16,140,247,30.179,23.212,SUCCESS,-15
128,96,9,100,0,11,1,32,140,247,28.154,23.021,SUCCESS,-15
128,96,9,100,0,11,1,64,140,247,27.431,21.686,SUCCESS,-15
128,96,9,100,0,11,1,128,140,247,22.98,19.268,SUCCESS,-15
128,96,9,100,0,11,1,256,140,247,24.282,19,SUCCESS,-15
