64,1,19,8,8,11,11,11,11,46,46,46,46,46,46,46,1,1,46,1,1,1
IMAGE_WIDTH,IMAGE_HEIGHT,FACET_SIZE,DEFORMATION_COUNT,TEST_CASE,VARIANT,LWS0,LWS1,FACET_COUNT,DATASIZE,Total time [ms],Kernel time [ms],Status,Result Group
128,96,9,100,0,9,8,64,140,247,4.059,2.453,SUCCESS,-1
128,96,9,100,0,9,8,128,140,247,4.192,2.806,SUCCESS,-1
128,96,9,100,0,9,16,1,140,247,13.24,11.426,SUCCESS,-1
128,96,9,100,0,9,16,2,140,247,9.084,6.104,SUCCESS,-1
128,96,9,100,0,9,16,4,140,247,5.998,4.099,SUCCESS,-1
128,96,9,100,0,9,16,8,140,247,4.81,3.379,SUCCESS,-1
128,96,9,100,0,9,16,16,140,247,4.877,3.39,SUCCESS,-1
128,96,9,100,0,9,16,32,140,247,5.28,3.392,SUCCESS,-1
128,96,9,100,0,9,16,64,140,247,5.001,3.571,SUCCESS,-1
128,96,9,100,0,9,32,1,140,247,10.597,7.815,SUCCESS,-1
128,96,9,100,0,9,32,2,140,247,8.252,5.279,SUCCESS,-1
128,96,9,100,0,9,32,4,140,247,7.349,5.37,SUCCESS,-1
128,96,9,100,0,9,32,8,140,247,6.675,5.28,SUCCESS,-1
128,96,9,100,0,9,32,16,140,247,6.823,5.352,SUCCESS,-1
128,96,9,100,0,9,32,32,140,247,7.311,5.647,SUCCESS,-1
128,96,9,100,0,9,64,1,140,247,8.54,5.64,SUCCESS,-1
128,96,9,100,0,9,64,2,140,247,8.416,5.339,SUCCESS,-1
128,96,9,100,0,9,64,4,140,247,7.101,5.449,SUCCESS,-1
128,96,9,100,0,9,64,8,140,247,6.797,5.426,SUCCESS,-1
128,96,9,100,0,9,64,16,140,247,7.296,5.856,SUCCESS,-1
128,96,9,100,0,10,1,16,140,247,9.639,7.912,SUCCESS,-1
128,96,9,100,0,10,1,32,140,247,6.284,4.745,SUCCESS,-1
128,96,9,100,0,10,1,64,140,247,6.093,2.683,SUCCESS,-1
128,96,9,100,0,10,1,128,140,247,3.677,1.907,SUCCESS,-1
128,96,9,100,0,10,1,256,140,247,3.43,2.092,SUCCESS,-1
128,96,9,100,0,10,1,512,140,247,3.838,2.456,SUCCESS,-1
128,96,9,100,0,10,1,1024,140,247,10.167,8.493,SUCCESS,-1
128,96,9,100,0,10,2,8,140,247,9.682,7.646,SUCCESS,-1
128,96,9,100,0,10,2,16,140,247,6.056,4.384,SUCCESS,-1
128,96,9,100,0,10,2,32,140,247,4.1,2.752,SUCCESS,-1
128,96,9,100,0,10,2,64,140,247,3.652,1.835,SUCCESS,-1
128,96,9,100,0,10,2,128,140,247,3.393,1.81,SUCCESS,-1
128,96,9,100,0,10,2,256,140,247,3.415,2.013,SUCCESS,-1
128,96,9,100,0,10,2,512,140,247,6.272,4.618,SUCCESS,-1
128,96,9,100,0,10,4,4,140,247,10.802,7.648,SUCCESS,-1
128,96,9,100,0,10,4,8,140,247,6.176,4.324,SUCCESS,-1
128,96,9,100,0,10,4,16,140,247,4.404,2.536,SUCCESS,-1
128,96,9,100,0,10,4,32,140,247,3.446,1.885,SUCCESS,-1
128,96,9,100,0,10,4,64,140,247,3.302,1.647,SUCCESS,-1
128,96,9,100,0,10,4,128,140,247,3.397,1.835,SUCCESS,-1
128,96,9,100,0,10,4,256,140,247,4.301,2.627,SUCCESS,-1
128,96,9,100,0,10,8,2,140,247,9.465,7.911,SUCCESS,-1
128,96,9,100,0,10,8,4,140,247,7.319,4.252,SUCCESS,-1
128,96,9,100,0,10,8,8,140,247,4.149,2.538,SUCCESS,-1
128,96,9,100,0,10,8,16,140,247,3.211,1.686,SUCCESS,-1
128,96,9,100,0,10,8,32,140,247,3.559,1.689,SUCCESS,-1
128,96,9,100,0,10,8,64,140,247,3.302,1.656,SUCCESS,-1
128,96,9,100,0,10,8,128,140,247,3.25,1.861,SUCCESS,-1
128,96,9,100,0,10,16,1,140,247,9.653,8.093,SUCCESS,-1
128,96,9,100,0,10,16,2,140,247,6.487,4.332,SUCCESS,-1
128,96,9,100,0,10,16,4,140,247,5.696,2.588,SUCCESS,-1
128,96,9,100,0,10,16,8,140,247,3.489,1.959,SUCCESS,-1
128,96,9,100,0,10,16,16,140,247,3.389,1.896,SUCCESS,-1
128,96,9,100,0,10,16,32,140,247,3.603,2.016,SUCCESS,-1
128,96,9,100,0,10,16,64,140,247,3.561,1.917,SUCCESS,-1
128,96,9,100,0,10,32,1,140,247,6.139,4.661,SUCCESS,-1
128,96,9,100,0,10,32,2,140,247,5.969,2.863,SUCCESS,-1
128,96,9,100,0,10,32,4,140,247,4.193,2.49,SUCCESS,-1
128,96,9,100,0,10,32,8,140,247,4.055,2.461,SUCCESS,-1
128,96,9,100,0,10,32,16,140,247,4.019,2.573,SUCCESS,-1
128,96,9,100,0,10,32,32,140,247,4.019,2.485,SUCCESS,-1
128,96,9,100,0,10,64,1,140,247,4.855,3.216,SUCCESS,-1
128,96,9,100,0,10,64,2,140,247,5.543,2.503,SUCCESS,-1
128,96,9,100,0,10,64,4,140,247,4.367,2.544,SUCCESS,-1
128,96,9,100,0,10,64,8,140,247,4.037,2.489,SUCCESS,-1
128,96,9,100,0,10,64,16,140,247,4.077,2.558,SUCCESS,-1
128,96,9,100,0,11,1,16,140,247,9.024,7.603,SUCCESS,-1
128,96,9,100,0,11,1,32,140,247,6.035,4.61,SUCCESS,-1
128,96,9,100,0,11,1,64,140,247,4.249,2.583,SUCCESS,-1
128,96,9,100,0,11,1,128,140,247,3.355,1.826,SUCCESS,-1
128,96,9,100,0,11,1,256,140,247,3.444,2,SUCCESS,-1
128,96,9,100,0,11,1,512,140,247,3.859,2.356,SUCCESS,-1
128,96,9,100,0,11,1,1024,140,247,9.626,8.154,SUCCESS,-1
128,96,9,100,0,11,2,8,140,247,8.866,7.414,SUCCESS,-1
128,96,9,100,0,11,2,16,140,247,5.771,4.288,SUCCESS,-1
128,96,9,100,0,11,2,32,140,247,4.182,2.675,SUCCESS,-1
128,96,9,100,0,11,2,64,140,247,3.978,1.784,SUCCESS,-1
128,96,9,100,0,11,2,128,140,247,3.274,1.755,SUCCESS,-1
128,96,9,100,0,11,2,256,140,247,3.412,1.952,SUCCESS,-1
128,96,9,100,0,11,2,512,140,247,5.949,4.461,SUCCESS,-1
128,96,9,100,0,11,4,4,140,247,9.193,7.77,SUCCESS,-1
128,96,9,100,0,11,4,8,140,247,5.893,4.352,SUCCESS,-1
128,96,9,100,0,11,4,16,140,247,4.015,2.558,SUCCESS,-1
128,96,9,100,0,11,4,32,140,247,3.496,1.912,SUCCESS,-1
128,96,9,100,0,11,4,64,140,247,3.497,1.691,SUCCESS,-1
128,96,9,100,0,11,4,128,140,247,3.693,1.857,SUCCESS,-1
128,96,9,100,0,11,4,256,140,247,4.105,2.647,SUCCESS,-1
128,96,9,100,0,11,8,2,140,247,9.992,8.48,SUCCESS,-1
128,96,9,100,0,11,8,4,140,247,6.029,4.512,SUCCESS,-1
128,96,9,100,0,11,8,8,140,247,4.265,2.73,SUCCESS,-1
128,96,9,100,0,11,8,16,140,247,3.513,2.037,SUCCESS,-1
128,96,9,100,0,11,8,32,140,247,3.673,2.022,SUCCESS,-1
128,96,9,100,0,11,8,64,140,247,3.523,1.995,SUCCESS,-1
128,96,9,100,0,11,8,128,140,247,3.669,2.229,SUCCESS,-1
128,96,9,100,0,11,16,1,140,247,11.364,9.842,SUCCESS,-1
128,96,9,100,0,11,16,2,140,247,6.611,5.192,SUCCESS,-1
128,96,9,100,0,11,16,4,140,247,4.904,3.398,SUCCESS,-1
128,96,9,100,0,11,16,8,140,247,4.431,2.951,SUCCESS,-1
128,96,9,100,0,11,16,16,140,247,4.857,3.015,SUCCESS,-1
128,96,9,100,0,11,16,32,140,247,4.625,2.889,SUCCESS,-1
128,96,9,100,0,11,16,64,140,247,4.625,3.096,SUCCESS,-1
128,96,9,100,0,11,32,1,140,247,8.253,6.849,SUCCESS,-1
128,96,9,100,0,11,32,2,140,247,6.081,4.64,SUCCESS,-1
128,96,9,100,0,11,32,4,140,247,6.055,4.598,SUCCESS,-1
128,96,9,100,0,11,32,8,140,247,6.052,4.58,SUCCESS,-1
128,96,9,100,0,11,32,16,140,247,6.201,4.706,SUCCESS,-1
128,96,9,100,0,11,32,32,140,247,6.703,4.87,SUCCESS,-1
128,96,9,100,0,11,64,1,140,247,6.495,4.971,SUCCESS,-1
128,96,9,100,0,11,64,2,140,247,6.436,4.616,SUCCESS,-1
128,96,9,100,0,11,64,4,140,247,6.25,4.769,SUCCESS,-1
128,96,9,100,0,11,64,8,140,247,6.198,4.673,SUCCESS,-1
128,96,9,100,0,11,64,16,140,247,6.548,5.075,SUCCESS,-1
128,96,9,100,0,12,1,16,140,247,9.561,8.081,SUCCESS,-1
128,96,9,100,0,12,1,32,140,247,6.249,4.859,SUCCESS,-1
128,96,9,100,0,12,1,64,140,247,4.303,2.707,SUCCESS,-1
128,96,9,100,0,12,1,128,140,247,3.335,1.894,SUCCESS,-1
128,96,9,100,0,12,1,256,140,247,3.95,2.092,SUCCESS,-1
128,96,9,100,0,12,1,512,140,247,5.175,2.479,SUCCESS,-1
128,96,9,100,0,12,1,1024,140,247,11.927,8.609,SUCCESS,-1
128,96,9,100,0,12,2,8,140,247,9.503,8.042,SUCCESS,-1
128,96,9,100,0,12,2,16,140,247,6.11,4.608,SUCCESS,-1
128,96,9,100,0,12,2,32,140,247,4.335,2.862,SUCCESS,-1
128,96,9,100,0,12,2,64,140,247,3.499,1.916,SUCCESS,-1
128,96,9,100,0,12,2,128,140,247,3.193,1.717,SUCCESS,-1
128,96,9,100,0,12,2,256,140,247,3.517,2.105,SUCCESS,-1
128,96,9,100,0,12,2,512,140,247,7.754,4.849,SUCCESS,-1
128,96,9,100,0,12,4,4,140,247,10.153,8.562,SUCCESS,-1
128,96,9,100,0,12,4,8,140,247,6.192,4.733,SUCCESS,-1
